timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,timestamp
2021-08-22T00:00:00.000Z,"""2021-08-22T23:59:59.999Z""","""2021-08-22T19:02:10.000Z""","""2021-08-22T04:33:15.000Z""",1.00066893,1.00193762,0.99983121,1.00087877,63054090156.25,64683626346.54,"""2021-08-22T23:59:59.999Z"
2021-08-21T00:00:00.000Z,"""2021-08-21T23:59:59.999Z""","""2021-08-21T14:33:20.000Z""","""2021-08-21T19:54:11.000Z""",1.00058997,1.00091927,1.0001011,1.00071001,77546194008.54,64672719579.56,"""2021-08-21T23:59:59.999Z"
2021-08-20T00:00:00.000Z,"""2021-08-20T23:59:59.999Z""","""2021-08-20T21:52:08.000Z""","""2021-08-20T01:07:08.000Z""",0.99977842,1.00072974,0.99960321,1.0006682,75007653646.82,64249737413.54,"""2021-08-20T23:59:59.999Z"
2021-08-19T00:00:00.000Z,"""2021-08-19T23:59:59.999Z""","""2021-08-19T14:51:08.000Z""","""2021-08-19T21:46:08.000Z""",1.00050017,1.00068536,0.99936715,0.99968534,79535190852.53,64156640436.02,"""2021-08-19T23:59:59.999Z"
2021-08-18T00:00:00.000Z,"""2021-08-18T23:59:59.999Z""","""2021-08-18T22:16:09.000Z""","""2021-08-18T00:22:08.000Z""",1.0001642,1.00072967,1.00008405,1.00047373,79562378117.37,64087079445.26,"""2021-08-18T23:59:59.999Z"
2021-08-17T00:00:00.000Z,"""2021-08-17T23:59:59.999Z""","""2021-08-17T02:55:07.000Z""","""2021-08-17T23:15:09.000Z""",1.00038672,1.00061297,1.00004613,1.00021866,87487581578.59,64060738588.65,"""2021-08-17T23:59:59.999Z"
2021-08-16T00:00:00.000Z,"""2021-08-16T23:59:59.999Z""","""2021-08-16T13:34:08.000Z""","""2021-08-16T07:31:08.000Z""",1.00056826,1.00106323,0.99983053,1.00043752,84438013592.03,63674580897.13,"""2021-08-16T23:59:59.999Z"
2021-08-15T00:00:00.000Z,"""2021-08-15T23:59:59.999Z""","""2021-08-15T10:49:07.000Z""","""2021-08-15T22:15:07.000Z""",1.00068866,1.00152931,1.00013184,1.00064322,77556076132.82,63387480053.32,"""2021-08-15T23:59:59.999Z"
2021-08-14T00:00:00.000Z,"""2021-08-14T23:59:59.999Z""","""2021-08-14T15:24:07.000Z""","""2021-08-14T00:53:07.000Z""",1.00018621,1.00102819,1.0000862,1.00058591,76879764304.11,63283790778.21,"""2021-08-14T23:59:59.999Z"
2021-08-13T00:00:00.000Z,"""2021-08-13T23:59:59.999Z""","""2021-08-13T08:22:07.000Z""","""2021-08-13T13:30:07.000Z""",1.00065296,1.00104811,0.99989131,1.00026003,73792175887.67,62962101943.03,"""2021-08-13T23:59:59.999Z"
2021-08-12T00:00:00.000Z,"""2021-08-12T23:59:59.999Z""","""2021-08-12T10:22:07.000Z""","""2021-08-12T02:58:07.000Z""",1.00051495,1.00105415,0.99993552,1.0005421,82791032053.71,62978856324.25,"""2021-08-12T23:59:59.999Z"
2021-08-11T00:00:00.000Z,"""2021-08-11T23:59:59.999Z""","""2021-08-11T19:14:07.000Z""","""2021-08-11T10:55:08.000Z""",1.00027513,1.00107364,0.99981847,1.00053515,87167321395.82,62598215467.61,"""2021-08-11T23:59:59.999Z"
