timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2022-05-20T00:00:00.000Z";"2022-05-20T23:59:59.999Z";"2022-05-20T12:16:00.000Z";"2022-05-20T17:30:00.000Z";0.9989556724;0.9993695578;0.9986997928;0.9988180967;54960961209.4;74113219855.82;"2022-05-20T23:59:59.999Z"
"2022-05-19T00:00:00.000Z";"2022-05-19T23:59:59.999Z";"2022-05-19T16:06:00.000Z";"2022-05-19T02:03:00.000Z";0.9987861584;0.9991224375;0.9985497164;0.9989714476;59651836770.01;74136836036.55;"2022-05-19T23:59:59.999Z"
"2022-05-18T00:00:00.000Z";"2022-05-18T23:59:59.999Z";"2022-05-18T12:29:00.000Z";"2022-05-18T23:38:00.000Z";0.9989022675;0.9991497643;0.998542449;0.9988022198;56067250693.08;74120116280.78;"2022-05-18T23:59:59.999Z"
"2022-05-17T00:00:00.000Z";"2022-05-17T23:59:59.999Z";"2022-05-17T14:35:00.000Z";"2022-05-17T01:18:00.000Z";0.9987723894;0.9991065738;0.9986500926;0.9989090954;55745978864.35;75669482317.72;"2022-05-17T23:59:59.999Z"
"2022-05-16T00:00:00.000Z";"2022-05-16T23:59:59.999Z";"2022-05-16T11:28:00.000Z";"2022-05-16T19:52:00.000Z";0.9990841421;0.9991530613;0.9986593095;0.9987786971;62504490441.43;75659604369.58;"2022-05-16T23:59:59.999Z"
"2022-05-15T00:00:00.000Z";"2022-05-15T23:59:59.999Z";"2022-05-15T12:06:00.000Z";"2022-05-15T05:20:00.000Z";0.9987800518;0.9990766241;0.9984920403;0.9990687533;53979914930.03;75681576735.6;"2022-05-15T23:59:59.999Z"
"2022-05-14T00:00:00.000Z";"2022-05-14T23:59:59.999Z";"2022-05-14T22:18:00.000Z";"2022-05-14T13:06:00.000Z";0.9982422898;0.9989709712;0.9977910077;0.9987798584;60781876667.59;76614556564.97;"2022-05-14T23:59:59.999Z"
"2022-05-13T00:00:00.000Z";"2022-05-13T23:59:59.999Z";"2022-05-13T14:06:00.000Z";"2022-05-13T03:04:00.000Z";0.9975265672;0.9991925256;0.996945131;0.9982388361;87009885196.06;78628680640.5;"2022-05-13T23:59:59.999Z"
"2022-05-12T00:00:00.000Z";"2022-05-12T23:59:59.999Z";"2022-05-12T20:11:00.000Z";"2022-05-12T07:22:00.000Z";0.9958793409;0.997735957;0.9484861079;0.997609369;141052751792.38;80975547638.47;"2022-05-12T23:59:59.999Z"
"2022-05-11T00:00:00.000Z";"2022-05-11T23:59:59.999Z";"2022-05-11T02:37:00.000Z";"2022-05-11T12:54:00.000Z";0.9997904557;0.9999961377;0.9934593904;0.9958721391;159700404396.02;82804472064.79;"2022-05-11T23:59:59.999Z"
"2022-05-10T00:00:00.000Z";"2022-05-10T23:59:59.999Z";"2022-05-10T15:26:00.000Z";"2022-05-10T23:28:00.000Z";0.9999450297;1.0001338616;0.9997085288;0.9997913626;128692083965.3;83149842394.66;"2022-05-10T23:59:59.999Z"
"2022-05-09T00:00:00.000Z";"2022-05-09T23:59:59.999Z";"2022-05-09T22:44:00.000Z";"2022-05-09T10:59:00.000Z";0.9998702449;1.0001335848;0.9997699782;0.9999087551;120710294039.66;83209783933.63;"2022-05-09T23:59:59.999Z"
"2022-05-08T00:00:00.000Z";"2022-05-08T23:59:59.999Z";"2022-05-08T08:52:00.000Z";"2022-05-08T02:44:00.000Z";0.9999188908;1.0000630964;0.9997395169;0.9998540028;77900163501.83;83205227593.81;"2022-05-08T23:59:59.999Z"
"2022-05-07T00:00:00.000Z";"2022-05-07T23:59:59.999Z";"2022-05-07T01:26:00.000Z";"2022-05-07T15:05:00.000Z";0.9999712174;1.0000493567;0.9997736089;0.9999209529;57202594793.22;83230797431.24;"2022-05-07T23:59:59.999Z"
"2022-05-06T00:00:00.000Z";"2022-05-06T23:59:59.999Z";"2022-05-06T13:21:00.000Z";"2022-05-06T22:58:00.000Z";0.9999902892;1.0002145442;0.999915543;0.9999822288;81327879764.06;83235897877.61;"2022-05-06T23:59:59.999Z"
"2022-05-05T00:00:00.000Z";"2022-05-05T23:59:59.999Z";"2022-05-05T18:39:00.000Z";"2022-05-05T18:07:00.000Z";1.0000388272;1.0001969103;0.9999201875;0.9999883349;85679638685.48;83151407127.21;"2022-05-05T23:59:59.999Z"
"2022-05-04T00:00:00.000Z";"2022-05-04T23:59:59.999Z";"2022-05-04T04:05:00.000Z";"2022-05-04T12:12:00.000Z";1.0000212105;1.0001416225;0.9999404005;1.0000379329;72222517202.88;83153531242.58;"2022-05-04T23:59:59.999Z"
"2022-05-03T00:00:00.000Z";"2022-05-03T23:59:59.999Z";"2022-05-03T14:20:00.000Z";"2022-05-03T00:03:00.000Z";0.9999515217;1.0002334282;0.9999023319;1.000045453;52924035064.97;83161656879.3;"2022-05-03T23:59:59.999Z"
"2022-05-02T00:00:00.000Z";"2022-05-02T23:59:59.999Z";"2022-05-02T00:13:00.000Z";"2022-05-02T23:43:00.000Z";1.0001001863;1.0002813341;0.9999259342;0.9999552513;63751566651.98;83149156124.19;"2022-05-02T23:59:59.999Z"
"2022-05-01T00:00:00.000Z";"2022-05-01T23:59:59.999Z";"2022-05-01T03:32:00.000Z";"2022-05-01T19:48:00.000Z";1.0001520891;1.000374424;1.0000988479;1.0001129882;61420362841.69;83162272400.22;"2022-05-01T23:59:59.999Z"
"2022-04-30T00:00:00.000Z";"2022-04-30T23:59:59.999Z";"2022-04-30T07:06:00.000Z";"2022-04-30T01:11:00.000Z";1.000000524;1.000250759;0.9999698742;1.0001547276;57266339850.35;83165743151.14;"2022-04-30T23:59:59.999Z"
"2022-04-29T00:00:00.000Z";"2022-04-29T23:59:59.999Z";"2022-04-29T12:35:00.000Z";"2022-04-29T19:48:00.000Z";1.0001998194;1.0002378662;0.999985948;1.0000200995;67899674445.07;83154548440.4;"2022-04-29T23:59:59.999Z"
